ordinal{string},comment{string},originator{string},norad_cat_id{string},object_name{string},object_type{string},classification_type{string},intldes{string},epoch{timestamp},epoch_microseconds{integer},mean_motion{decimal},eccentricity{decimal},inclination{decimal},ra_of_asc_node{decimal},arg_of_pericenter{decimal},mean_anomaly{decimal},ephemeris_type{string},element_set_no{string},rev_at_epoch{integer},bstar{decimal},mean_motion_dot{decimal},mean_motion_ddot{string},file{string},tle_line0{string},tle_line1{string},tle_line2{string},object_id{string},object_number{string},semimajor_axis{decimal},period{decimal},apogee{decimal},perigee{decimal}
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,26853,ASTRA 2C,PAYLOAD,U,01025A,2019-02-21T21:02:52Z,782720,1.00270898999999991,0.000307399999999999991,1.73249999999999993,88.9146999999999963,240.899599999999992,161.043900000000008,0,999,1826,0,1.1400000000000001e-06,0,2414564,0 ASTRA 2C,1 26853U 01025A   19052.87699980 +.00000114 +00000-0 +00000-0 0  9991,2 26853 001.7325 088.9147 0003074 240.8996 161.0439 01.00270899018260,2001-025A,26853,42164.9800000000032,1436.10899999999992,35799.8059999999969,35773.8830000000016
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,36581,ASTRA 3B,PAYLOAD,U,10021A,2019-02-21T21:02:52Z,782720,1.00269874999999997,0.000321700000000000013,0.0316000000000000031,45.5133999999999972,293.419399999999996,151.742099999999994,0,999,3208,0,1.1400000000000001e-06,0,2414564,0 ASTRA 3B,1 36581U 10021A   19052.87699980 +.00000114 +00000-0 +00000-0 0  9996,2 36581 000.0316 045.5134 0003217 293.4194 151.7421 01.00269875032084,2010-021A,36581,42165.2669999999998,1436.12400000000002,35800.6960000000036,35773.5670000000027
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,39215,ALPHASAT (I-4A F4),PAYLOAD,U,13038A,2019-02-21T21:03:15Z,396192,1.0027019800000001,0.000222200000000000007,2.1408999999999998,23.9529999999999994,309.727899999999977,158.429599999999994,0,999,1725,0,1.15e-06,0,2414564,0 ALPHASAT (I-4A F4),1 39215U 13038A   19052.87726153 +.00000115 +00000-0 +00000-0 0  9998,2 39215 002.1409 023.9530 0002222 309.7279 158.4296 01.00270198017253,2013-038A,39215,42165.1759999999995,1436.11899999999991,35796.4100000000035,35777.6719999999987
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,3825,OV1-19,PAYLOAD,U,69025C,2019-02-21T21:03:27Z,544032,9.55841986000000077,0.269076900000000008,104.7089,43.3389999999999986,245.773400000000009,84.0228000000000037,0,999,72967,-5.85269999999999989e-06,-6.09999999999999983e-07,0,2414564,0 OV1-19,1  3825U 69025C   19052.87740213 -.00000061 +00000-0 -58527-5 0  9990,2  3825 104.7089 043.3390 2690769 245.7734 084.0228 09.55841986729672,1969-025C,3825,9378.73799999999937,150.651999999999987,5524.20499999999993,477.000999999999976
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,12326,COSMOS 1256,PAYLOAD,U,81022G,2019-02-21T21:03:42Z,354720,12.4955643300000006,0.00131520000000000009,74.0294999999999987,296.543499999999995,214.187900000000013,227.380500000000012,0,999,73178,0.000131680000000000013,4.00000000000000008e-08,0,2414564,0 COSMOS 1256,1 12326U 81022G   19052.87757355 +.00000004 +00000-0 +13168-3 0  9997,2 12326 074.0295 296.5435 0013152 214.1879 227.3805 12.49556433731786,1981-022G,12326,7844.48700000000008,115.239999999999995,1476.6690000000001,1456.03500000000008
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,7265,COSMOS 641,PAYLOAD,U,74024A,2019-02-21T21:03:47Z,360736,12.5730775300000008,0.00599620000000000014,74.0191999999999979,322.873299999999972,26.5660999999999987,36.7010999999999967,0,999,5772,2.47000000000000007e-05,-1.19999999999999989e-07,0,2414564,0 COSMOS 641,1  7265U 74024A   19052.87763149 -.00000012 +00000-0 +24700-4 0  9990,2  7265 074.0192 322.8733 0059962 026.5661 036.7011 12.57307753057729,1974-024A,7265,7812.21299999999974,114.530000000000001,1480.92200000000003,1387.2349999999999
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,11690,OPS 5117 (NAVSTAR 5),PAYLOAD,U,80011A,2019-02-21T21:04:08Z,154624,2.00569443000000014,0.0461821999999999996,63.3185000000000002,131.441599999999994,197.245100000000008,159.134500000000003,0,999,30012,0,1.10000000000000006e-07,0,2414564,0 OPS 5117 (NAVSTAR 5),1 11690U 80011A   19052.87787216 +.00000011 +00000-0 +00000-0 0  9992,2 11690 063.3185 131.4416 0461822 197.2451 159.1345 02.00569443300124,1980-011A,11690,26559.8319999999985,717.955000000000041,21408.2880000000005,18955.1049999999996
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,10286,COSMOS 940,PAYLOAD,U,77079B,2019-02-21T21:04:10Z,578144,12.5885352499999996,0.00437210000000000029,74.0255999999999972,299.641999999999996,338.435699999999997,96.507000000000005,0,999,87604,0.000118250000000000001,4.00000000000000008e-08,0,2414564,0 COSMOS 940,1 10286U 77079B   19052.87790021 +.00000004 +00000-0 +11825-3 0  9992,2 10286 074.0256 299.6420 0043721 338.4357 096.5070 12.58853525876041,1977-079B,10286,7805.81700000000001,114.388999999999996,1461.80899999999997,1393.55400000000009
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,38778,ASTRA 2F,PAYLOAD,U,12051A,2019-02-21T21:04:15Z,692160,1.0027079000000001,0.000269900000000000001,0.0695999999999999952,231.971599999999995,44.3397999999999968,219.385999999999996,0,999,1437,0,1.26999999999999991e-06,0,2414564,0 ASTRA 2F,1 38778U 12051A   19052.87795940 +.00000127 +00000-0 +00000-0 0  9998,2 38778 000.0696 231.9716 0002699 044.3398 219.3860 01.00270790014372,2012-051A,38778,42165.010000000002,1436.1110000000001,35798.2560000000012,35775.4950000000026
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,6154,COSMOS 516,PAYLOAD,U,72066A,2019-02-21T21:04:21Z,510336,13.7767354500000003,0.00633150000000000032,64.808400000000006,246.417200000000008,160.626599999999996,199.721699999999998,0,999,33977,-4.01079999999999978e-06,-9.2999999999999999e-07,0,2414564,0 COSMOS 516,1  6154U 72066A   19052.87802674 -.00000093 +00000-0 -40108-5 0  9998,2  6154 064.8084 246.4172 0063315 160.6266 199.7217 13.77673545339772,1972-066A,6154,7350.28600000000006,104.524000000000001,1018.69000000000005,925.613000000000056
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,39445,HINCUBE,PAYLOAD,U,13066AF,2019-02-21T21:04:22Z,797696,14.8171903100000009,0.00593210000000000005,97.5700999999999965,74.6350999999999942,53.4052999999999969,307.259799999999984,0,999,28200,3.44499999999999971e-05,2.28000000000000019e-06,0,2414564,0 HINCUBE,1 39445U 13066AF  19052.87804164 +.00000228 +00000-0 +34450-4 0  9998,2 39445 097.5701 074.6351 0059321 053.4053 307.2598 14.81719031282003,2013-066AF,39445,7002.03999999999996,97.1839999999999975,665.442000000000007,582.368000000000052
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,5588,OPS 9432 (DSCS 2-2),PAYLOAD,U,71095B,2019-02-21T21:04:53Z,378976,1.00183778999999995,0.000776800000000000017,8.12509999999999977,300.944399999999973,14.7630999999999997,182.722100000000012,0,999,2056,0,1.23000000000000008e-06,0,2414564,0 OPS 9432 (DSCS 2-2),1  5588U 71095B   19052.87839559 +.00000123 +00000-0 +00000-0 0  9995,2  5588 008.1251 300.9444 0007768 014.7631 182.7221 01.00183779020561,1971-095B,5588,42189.4210000000021,1437.35799999999995,35844.0590000000011,35778.512999999999
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,8330,INTELSAT 4A-F1,PAYLOAD,U,75091A,2019-02-21T21:05:15Z,989856,0.999284280000000025,5.53999999999999981e-05,13.1279000000000003,329.088700000000017,285.714499999999987,244.750599999999991,0,999,9476,0,9.4e-07,0,2414564,0 INTELSAT 4A-F1,1  8330U 75091A   19052.87865729 +.00000094 +00000-0 +00000-0 0  9998,2  8330 013.1279 329.0887 0000554 285.7145 244.7506 00.99928428094767,1975-091A,8330,42261.2620000000024,1441.03099999999995,35885.4689999999973,35880.7860000000001
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,2150,OPS 1527 (OV3-1),PAYLOAD,U,66034A,2019-02-21T21:05:41Z,229888,12.0796278499999996,0.163401700000000011,82.3815000000000026,94.6029000000000053,177.632599999999996,183.385799999999989,0,999,7444,0.000194209999999999999,3.14300000000000023e-05,0,2414564,0 OPS 1527 (OV3-1),1  2150U 66034A   19052.87894942 +.00003143 +00000-0 +19421-3 0  9996,2  2150 082.3815 094.6029 1634017 177.6326 183.3858 12.07962785074443,1966-034A,2150,8023.54200000000037,119.207999999999998,2956.4670000000001,334.346000000000004
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,39136,BEESAT 2,PAYLOAD,U,13015G,2019-02-21T21:05:53Z,300832,15.1665100600000002,0.00108449999999999996,64.8689999999999998,58.954500000000003,288.030700000000024,71.9635999999999996,0,999,32206,6.15209999999999959e-05,1.01499999999999994e-05,0,2414564,0 BEESAT 2,1 39136U 13015G   19052.87908913 +.00001015 +00000-0 +61521-4 0  9990,2 39136 064.8690 058.9545 0010845 288.0307 071.9636 15.16651006322065,2013-015G,39136,6894.10699999999997,94.945999999999998,523.448999999999955,508.495999999999981
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,8620,INTELSAT 4A-F2,PAYLOAD,U,76010A,2019-02-21T21:06:01Z,213344,0.996870559999999961,0.000441900000000000008,13.1972000000000005,328.752499999999998,290.243499999999983,243.154899999999998,0,999,59397,0,7.40000000000000009e-07,0,2414564,0 INTELSAT 4A-F2,1  8620U 76010A   19052.87918071 +.00000074 +00000-0 +00000-0 0  9999,2  8620 013.1972 328.7525 0004419 290.2435 243.1549 00.99687056593977,1976-010A,8620,42329.4530000000013,1444.51999999999998,35970.023000000001,35932.6129999999976
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,226,TIROS 4,PAYLOAD,U,62002A,2019-02-21T21:06:39Z,282912,14.4564182300000006,0.00777779999999999964,48.2948000000000022,207.124400000000009,56.6933000000000007,304.13839999999999,0,999,98176,4.44689999999999972e-06,-1.59000000000000002e-06,0,2414564,0 TIROS 4,1   226U 62002A   19052.87962133 -.00000159 +00000-0 +44469-5 0  9994,2   226 048.2948 207.1244 0077778 056.6933 304.1384 14.45641823981767,1962-002A,226,7118.05500000000029,99.6089999999999947,795.283000000000015,684.557000000000016
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,26666,TURKSAT 2A,PAYLOAD,U,01002A,2019-02-21T21:06:46Z,436832,0.982073140000000011,0.00150380000000000002,2.49980000000000002,83.9131,246.862599999999986,174.555000000000007,0,999,6604,0,-7.70000000000000039e-07,0,2414564,0 TURKSAT 2A,1 26666U 01002A   19052.87970413 -.00000077 +00000-0 +00000-0 0  9990,2 26666 002.4998 083.9131 0015038 246.8626 174.5550 00.98207314066043,2001-002A,26666,42753.5930000000008,1466.28500000000008,36439.75,36311.1650000000009
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,12120,EKRAN 6,PAYLOAD,U,80104A,2019-02-21T21:06:48Z,735936,1.0023424299999999,0.00107160000000000003,12.1789000000000005,319.390899999999988,1.41310000000000002,237.963699999999989,0,999,10061,0,-2.48999999999999988e-06,0,2414564,0 EKRAN 6,1 12120U 80104A   19052.87973074 -.00000249 +00000-0 +00000-0 0  9997,2 12120 012.1789 319.3909 0010716 001.4131 237.9637 01.00234243100619,1980-104A,12120,42175.2589999999982,1436.63400000000001,35842.3190000000031,35751.9289999999964
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,37779,PAKSAT 1R,PAYLOAD,U,11042A,2019-02-21T21:07:01Z,510176,1.00273406000000009,0.000269299999999999986,0.0126999999999999995,283.315200000000004,67.2788000000000039,155.626000000000005,0,999,2768,0,1.30999999999999995e-06,0,2414564,0 PAKSAT 1R,1 37779U 11042A   19052.87987859 +.00000131 +00000-0 +00000-0 0  9994,2 37779 000.0127 283.3152 0002693 067.2788 155.6260 01.00273406027688,2011-042A,37779,42164.2770000000019,1436.07300000000009,35797.497000000003,35774.7869999999966
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,39509,ATHENA-FIDUS,PAYLOAD,U,14006B,2019-02-21T21:07:01Z,510176,1.00272102000000007,0.000105799999999999997,0.00880000000000000053,117.837599999999995,234.512599999999992,153.6601,0,999,1828,0,1.30999999999999995e-06,0,2414564,0 ATHENA-FIDUS,1 39509U 14006B   19052.87987859 +.00000131 +00000-0 +00000-0 0  9990,2 39509 000.0088 117.8376 0001058 234.5126 153.6601 01.00272102018280,2014-006B,39509,42164.6429999999964,1436.0920000000001,35790.9689999999973,35782.0469999999987
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,10975,COMSTAR 3,PAYLOAD,U,78068A,2019-02-21T21:07:09Z,46848,0.991970250000000053,0.00212349999999999995,14.0183999999999997,337.783000000000015,266.552900000000022,262.145699999999977,0,999,1968,0,1.90000000000000007e-07,0,2414564,0 COMSTAR 3,1 10975U 78068A   19052.87996582 +.00000019 +00000-0 +00000-0 0  9992,2 10975 014.0184 337.7830 0021235 266.5529 262.1457 00.99197025019684,1978-068A,10975,42468.7430000000022,1451.65599999999995,36180.7900000000009,36000.4250000000029
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,24800,COSMOS 2342,PAYLOAD,U,97022A,2019-02-21T21:07:34Z,491648,1.99568564000000004,0.731087799999999954,64.1146999999999991,151.73769999999999,180.339699999999993,178.697100000000006,0,999,15908,0.000361580000000000018,-1.29100000000000001e-05,0,2414564,0 COSMOS 2342,1 24800U 97022A   19052.88026032 -.00001291 +00000-0 +36158-3 0  9990,2 24800 064.1147 151.7377 7310878 180.3397 178.6971 01.99568564159080,1997-022A,24800,26648.5600000000013,721.55600000000004,39752.862000000001,787.988000000000056
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,16456,COSMOS 1723,PAYLOAD,U,86002H,2019-02-21T21:07:42Z,758400,12.5575697399999999,0.00519109999999999971,73.9872000000000014,71.632000000000005,143.814300000000003,283.173000000000002,0,999,51817,9.2877999999999994e-06,-1.49999999999999993e-07,0,2414564,0 COSMOS 1723,1 16456U 86002H   19052.88035600 -.00000015 +00000-0 +92878-5 0  9991,2 16456 073.9872 071.6320 0051911 143.8143 283.1730 12.55756974518177,1986-002H,16456,7818.64400000000023,114.671000000000006,1481.096,1399.92100000000005
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,12848,AUREOLE 3,PAYLOAD,U,81094A,2019-02-21T21:07:50Z,568096,14.2420116300000004,0.0598117000000000024,82.4814999999999969,112.121700000000004,112.863399999999999,253.683400000000006,0,999,87703,4.92060000000000029e-05,8.76000000000000083e-06,0,2414564,0 AUREOLE 3,1 12848U 81094A   19052.88044639 +.00000876 +00000-0 +49206-4 0  9990,2 12848 082.4815 112.1217 0598117 112.8634 253.6834 14.24201163877034,1981-094A,12848,7189.3159999999998,101.108999999999995,1241.18599999999992,381.175999999999988
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,42862,FLOCK 2K 07,PAYLOAD,U,17042AP,2019-02-21T21:07:57Z,137088,15.3829521099999997,0.00083980000000000003,96.9561999999999955,301.706399999999974,292.913299999999992,67.1226000000000056,0,999,9001,0.000121520000000000002,4.51399999999999981e-05,0,2414564,0 FLOCK 2K 07,1 42862U 17042AP  19052.88052242 +.00004514 +00000-0 +12152-3 0  9992,2 42862 096.9562 301.7064 0008398 292.9133 067.1226 15.38295211090010,2017-042AP,42862,6829.28700000000026,93.6099999999999994,456.887,445.416999999999973
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43241,GSAT 6A,PAYLOAD,U,18027A,2019-02-21T21:08:07Z,257984,1.19301147000000007,0.1375643,2.66809999999999992,286.658299999999997,198.334300000000013,155.910699999999991,0,999,395,0,-1.06999999999999992e-06,0,2414297,0 GSAT 6A,1 43241U 18027A   19052.88063956 -.00000107  00000-0  00000+0 0  9992,2 43241   2.6681 286.6583 1375643 198.3343 155.9107  1.19301147  3959,2018-027A,43241,37552.4910000000018,1207.029,36340.2390000000014,26008.4739999999983
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,14401,COSMOS 1503,PAYLOAD,U,83103A,2019-02-21T21:08:26Z,198592,14.3218540399999998,0.00132860000000000009,74.0452999999999975,308.997299999999996,359.096799999999973,1.01560000000000006,0,999,84707,1.71800000000000015e-05,1.99999999999999991e-07,0,2414174,0 COSMOS 1503,1 14401U 83103A   19052.88085878  .00000020  00000-0  17180-4 0  9997,2 14401  74.0453 308.9973 0013286 359.0968   1.0156 14.32185404847075,1983-103A,14401,7162.57200000000012,100.545000000000002,793.952999999999975,774.921000000000049
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,25354,CHINASAT 5A (CHINASTAR1),PAYLOAD,U,98033A,2019-02-21T21:08:39Z,492960,0.98991309999999999,0.000549499999999999967,2.56870000000000021,83.857200000000006,242.1464,186.280499999999989,0,999,1948,0,2.49999999999999989e-07,0,2414564,0 CHINASAT 5A (CHINASTAR1),1 25354U 98033A   19052.88101265 +.00000025 +00000-0 +00000-0 0  9997,2 25354 002.5687 083.8572 0005495 242.1464 186.2805 00.98991310019480,1998-033A,25354,42527.5590000000011,1454.673,36172.7929999999978,36126.0550000000003
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,25406,COSMOS 2360,PAYLOAD,U,98045A,2019-02-21T21:08:39Z,199200,14.1253910099999995,0.000637700000000000051,70.8524000000000029,161.464100000000002,325.369799999999998,34.7006000000000014,0,999,6069,-5.3114e-05,-1.4699999999999999e-06,0,2414564,0 COSMOS 2360,1 25406U 98045A   19052.88100925 -.00000147 +00000-0 -53114-4 0  9995,2 25406 070.8524 161.4641 0006377 325.3698 034.7006 14.12539101060695,1998-045A,25406,7228.83200000000033,101.944000000000003,855.307000000000016,846.087999999999965
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,12677,HIMAWARI 2 (GMS 2),PAYLOAD,U,81076A,2019-02-21T21:08:47Z,31360,0.995501500000000039,0.000988200000000000059,13.2719000000000005,328.954600000000028,283.549300000000017,260.415399999999977,0,999,10562,0,8.50000000000000014e-07,0,2414564,0 HIMAWARI 2 (GMS 2),1 12677U 81076A   19052.88109990 +.00000085 +00000-0 +00000-0 0  9999,2 12677 013.2719 328.9546 0009882 283.5493 260.4154 00.99550150105626,1981-076A,12677,42368.252999999997,1446.50700000000006,36031.9859999999971,35948.25
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,670,TRANSIT 5B-1,PAYLOAD,U,63038B,2019-02-21T21:09:01Z,150848,13.4430534700000006,0.00428539999999999997,90.0648000000000053,329.3553,120.493200000000002,281.719800000000021,0,999,71526,8.38060000000000036e-05,5.79999999999999953e-07,0,2414564,0 TRANSIT 5B-1,1   670U 63038B   19052.88126332 +.00000058 +00000-0 +83806-4 0  9995,2   670 090.0648 329.3553 0042854 120.4932 281.7198 13.44305347715267,1963-038B,670,7471.42100000000028,107.117999999999995,1125.30400000000009,1061.26800000000003
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43632,AZERSPACE 2/INTELSAT 38,PAYLOAD,U,18074A,2019-02-21T21:09:02Z,104704,1.00271161999999991,0.00022259999999999999,0.00990000000000000081,132.870100000000008,298.056899999999985,82.8006000000000029,0,999,172,0,1.1400000000000001e-06,0,2414564,0 AZERSPACE 2/INTELSAT 38,1 43632U 18074A   19052.88127436 +.00000114 +00000-0 +00000-0 0  9990,2 43632 000.0099 132.8701 0002226 298.0569 082.8006 01.00271162001725,2018-074A,43632,42164.9060000000027,1436.10500000000002,35796.1569999999992,35777.385000000002
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,7268,COSMOS 644,PAYLOAD,U,74024D,2019-02-21T21:09:22Z,652352,12.6364225999999995,0.00934439999999999923,74.0163000000000011,60.4382000000000019,87.0388999999999982,274.135800000000017,0,999,6831,-1.30309999999999994e-05,-1.79999999999999997e-07,0,2414186,0 COSMOS 644,1  7268U 74024D   19052.88151218 -.00000018  00000-0 -13031-4 0  9994,2  7268  74.0163  60.4382 0093444  87.0389 274.1358 12.63642260 68318,1974-024D,7268,7786.08299999999963,113.956000000000003,1480.70499999999993,1335.19200000000001
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,14532,GORIZONT 8,PAYLOAD,U,83118A,2019-02-21T21:09:54Z,864864,0.982688180000000022,0.00241449999999999998,14.2081,336.911900000000003,110.390299999999996,69.5058999999999969,0,999,9424,0,-5.09999999999999988e-07,0,2414564,0 GORIZONT 8,1 14532U 83118A   19052.88188501 -.00000051 +00000-0 +00000-0 0  9999,2 14532 014.2081 336.9119 0024145 110.3903 069.5059 00.98268818094241,1983-118A,14532,42735.7520000000004,1465.36799999999994,36460.8020000000033,36254.4309999999969
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,15057,RADUGA 15,PAYLOAD,U,84063A,2019-02-21T21:10:32Z,550816,1.00364776,0.000203000000000000001,13.4504999999999999,335.101499999999987,29.9284999999999997,154.355799999999988,0,999,11430,0,6.50000000000000024e-07,0,2414564,0 RADUGA 15,1 15057U 84063A   19052.88232119 +.00000065 +00000-0 +00000-0 0  9991,2 15057 013.4505 335.1015 0002030 029.9285 154.3558 01.00364776114300,1984-063A,15057,42138.6829999999973,1434.76600000000008,35769.101999999999,35751.9939999999988
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,19802,NAVSTAR 13 (USA 35),PAYLOAD,U,89013A,2019-02-21T21:10:49Z,119744,1.85322867000000002,0.0036803999999999999,54.1901999999999973,184.865299999999991,182.648500000000013,356.021999999999991,0,999,20874,0,1.69999999999999987e-07,0,2414564,0 NAVSTAR 13 (USA 35),1 19802U 89013A   19052.88251296 +.00000017 +00000-0 +00000-0 0  9997,2 19802 054.1902 184.8653 0036804 182.6485 356.0220 01.85322867208744,1989-013A,19802,27997.2789999999986,777.022000000000048,21722.1850000000013,21516.1029999999992
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43773,RANGE-A,PAYLOAD,U,18099R,2019-02-21T21:11:14Z,480736,14.9474112199999993,0.00133329999999999994,97.752600000000001,126.141199999999998,357.473599999999976,2.64139999999999997,0,999,1196,5.33680000000000013e-05,5.2299999999999999e-06,0,2414564,0 RANGE-A,1 43773U 18099R   19052.88280649 +.00000523 +00000-0 +53368-4 0  9992,2 43773 097.7526 126.1412 0013333 357.4736 002.6414 14.94741122011966,2018-099R,43773,6961.3130000000001,96.3370000000000033,592.458999999999946,573.895999999999958
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,14940,GORIZONT 9,PAYLOAD,U,84041A,2019-02-21T21:11:17Z,774304,1.00281324000000005,0.000337400000000000015,13.4300999999999995,335.364100000000008,263.130800000000022,283.957100000000025,0,999,9514,0,5.89999999999999963e-07,0,2414564,0 GORIZONT 9,1 14940U 84041A   19052.88284461 +.00000059 +00000-0 +00000-0 0  9997,2 14940 013.4301 335.3641 0003374 263.1308 283.9571 01.00281324095142,1984-041A,14940,42162.0579999999973,1435.96000000000004,35798.148000000001,35769.6970000000001
